TRECCS-00001335-320,320,http://thebluemoosebarandgrill.com,"The Blue Moose Bar and Grill"
TRECCS-00001378-320,320,http://www.buffalowildwings.com,"Buffalo Wild Wings"
TRECCS-00001927-182,182,http://www.milwaukeepublicmarket.org,"Milwaukee Public Market"
TRECCS-00002301-257,257,http://www.fazolis.com,Fazolis
TRECCS-00002447-388,388,http://thebeehivegrill.com,"The Beehive Grill"
TRECCS-00002466-388,388,http://www.petsmart.com,PetSmart
TRECCS-00002479-388,388,http://www.wendys.com,Wendys
TRECCS-00002500-388,388,http://www.mariosdetroit.com,Marios
TRECCS-00002665-340,340,http://www.sanjoserestaurante.com/,"San Joses Tacos  Tequila"
TRECCS-00002671-340,340,http://www.firehousesubs.com,"Firehouse Subs"
TRECCS-00002682-340,340,https://www.facebook.com/FATZ,FATZ
TRECCS-00002719-340,340,http://www.littlecaesars.com,"Little Caesars Pizza"
TRECCS-00003149-171,171,http://www.oxfordexchange.com,"Oxford Exchange"
TRECCS-00003188-171,171,http://www.bahamabreeze.com,"Bahama Breeze"
TRECCS-00003281-240,240,http://www.thefrenchpresslafayette.com,"The French Press"
TRECCS-00003289-240,240,http://www.target.com,"Super Target"
TRECCS-00003307-240,240,http://www.ccscoffee.com,"CCs Coffee House"
TRECCS-00003396-283,283,http://hookedonharrys.com,"Harrys Seafood Bar  Grille"
TRECCS-00003407-283,283,http://www.longhornsteakhouse.com/locator_g/default.aspx?q=34471&restaurantid=5034&cmpid=lh_ll_%20foursquare,"LongHorn Steakhouse"
TRECCS-00003424-283,283,http://www.millersalehouse.com,"Millers Ocala Ale House"
TRECCS-00003436-283,283,http://www.redlobster.com/locator_g/default.aspx?q=34474&restaurantid=0352,"Red Lobster"
TRECCS-00003440-283,283,http://www.steaknshake.com/locations/23713-steak-n-shake-s-w-college-road-ocala,"Steak n Shake"
TRECCS-00003490-283,283,http://www.dnr.state.il.us/lands/Landmgt/parks/r2/silversp.htm,"Silver Springs State Park"
TRECCS-00004245-168,168,http://www.clydecommon.com,"Clyde Common"
TRECCS-00004267-168,168,http://screendoorrestaurant.com,"Screen Door"
TRECCS-00004277-168,168,http://www.pokpokpdx.com,"Pok Pok"
TRECCS-00004287-168,168,http://www.pinestatebiscuits.com,"Pine State Biscuits"
TRECCS-00004364-168,168,http://pepelemokopdx.com,"Pp le Moko"
TRECCS-00004416-169,169,http://www.cityoforlando.net/fpr/html/Parks/lakeeola.htm,"Lake Eola Park"
TRECCS-00004470-169,169,http://disneyworld.disney.go.com,"Space Mountain"
TRECCS-00004478-169,169,http://www.houseofblues.com/orlando,"House of Blues"
TRECCS-00004494-169,169,http://disneyworld.disney.go.com/parks/epcot/,"World Showcase"
TRECCS-00004553-169,169,http://thecolorrun.com/,"The Color Run"
TRECCS-00004588-357,357,http://periniranch.com,"Perini Ranch"
TRECCS-00004594-357,357,http://abuelos.com/locations-1/abilene-tx/,Abuelos
TRECCS-00005013-294,294,http://pink.victoriassecret.com,"Victorias Secret PINK"
TRECCS-00005035-294,294,http://www.tripadvisor.co.uk/Restaurant_Review-g186317-d720688-Reviews-Thai_House_Restaurant-Kingston_upon_Hull_East_Riding_of_Yorkshire_England.html,"Thai House"
TRECCS-00005046-294,294,http://www.umisushimenu.com,"Umi Sushi"
TRECCS-00005064-294,294,http://www.laguna-beach-info.com/bluebird-park-laguna-beach.html,"Bluebird Park"
TRECCS-00005069-390,390,http://www.quatros.com,"Quatros Deep Pan Pizza"
TRECCS-00005071-390,390,http://harbaughscafe.net,"Harbaughs Cafe"
TRECCS-00005100-390,390,http://www.mcalistersdeli.com,"McAlisters Deli"
TRECCS-00005108-390,390,http://sonicdrivein.com,"SONIC Drive In"
TRECCS-00005119-390,390,http://www.dennys.com,Dennys
TRECCS-00005154-255,255,http://theloftlive.com,"The Loft"
TRECCS-00005156-255,255,http://mychilithai.com,"Chili Thai"
TRECCS-00005159-255,255,http://www.thecannonbrewpub.com,"The Cannon Brew Pub"
TRECCS-00005161-255,255,http://www.chick-fil-a.com/bradleyparkdrive,ChickfilA
TRECCS-00005169-255,255,http://www.bonefishgrill.com,"Bonefish Grill"
TRECCS-00005173-255,255,http://bitterbrick.com,"Bitter Brick"
TRECCS-00005181-255,255,http://www.longhornsteakhouse.com/locator_g/default.aspx?q=31909&restaurantid=5420&cmpid=lh_ll_%20foursquare,"LongHorn Steakhouse"
TRECCS-00005184-255,255,http://suitecolumbus.com,"The Suite Bar  Grill"
TRECCS-00005189-255,255,http://www.petsmart.com,PetSmart
TRECCS-00005207-255,255,http://www.longhornsteakhouse.com/locator_g/default.aspx?q=31906&restaurantid=5024&cmpid=lh_ll_%20foursquare,"LongHorn Steakhouse"
TRECCS-00005226-255,255,http://www.deliking.us/index.html,"Deli King"
TRECCS-00005245-266,266,http://www.texasroadhouse.com,"Texas Roadhouse"
TRECCS-00005262-266,266,http://texaslandandcattle.com,"Texas Land  Cattle Steakhouse"
TRECCS-00005270-266,266,http://www.redlobster.com/locator_g/default.aspx?q=76541&restaurantid=0538,"Red Lobster"
TRECCS-00005315-266,266,http://deals.dollartree.com,"DOLLAR TREE"
TRECCS-00005329-180,180,http://www.majesticempire.com,"The Majestic Theatre"
TRECCS-00005342-180,180,http://latunagrill.com,"La Tuna Grill"
TRECCS-00005367-180,180,http://www.traderjoes.com,"Trader Joes"
TRECCS-00005404-180,180,http://www.chuys.com,Chuys
TRECCS-00005451-180,180,http://www.whiskeycakesa.com,"Whiskey Cake"
TRECCS-00005489-180,180,http://bakerylorraine.com,"Bakery Lorraine"
TRECCS-00005827-259,259,http://anotherbrokenegg.com,"Another Broken Egg"
TRECCS-00005834-259,259,http://www.peglegpetes.com,"Peg Leg Petes"
TRECCS-00005836-259,259,http://www.jacosbayfrontbarandgrille.com,"Jacos Bayfront Bar  Grille"
TRECCS-00005839-259,259,http://hemingwaysislandgrill.com,"Hemingways Island Grill"
TRECCS-00006173-211,211,http://www.leonardshawaii.com,"Leonards Bakery"
TRECCS-00006194-211,211,http://hulagrillwaikiki.com,"Hula Grill"
TRECCS-00006198-211,211,http://www.dorakusushi.com,"Doraku Sushi"
TRECCS-00006204-211,211,http://www.nps.gov/valr/index.htm,"USS Arizona Memorial"
TRECCS-00006263-211,211,http://www.yelp.com/biz/boots-and-kimos-homestyle-kitchen-kailua,"Boots  Kimos Homestyle Kitchen"
TRECCS-00006272-211,211,http://www.towncenterofmililani.com,"Town Center of Mililani"
TRECCS-00006360-301,301,http://richland.tri-cityshopping.com/spudnuts,"Spudnut Shop"
TRECCS-00006374-301,301,http://www.whitebluffsbrewing.com/,"White Bluffs Brewing"
TRECCS-00006378-301,301,http://www.texasroadhouse.com,"Texas Roadhouse"
TRECCS-00006416-301,301,http://www.uscellular.com,"US Cellular"
TRECCS-00006449-276,276,http://theirishpennypub.com,"The Irish Penny Pub  Grill"
TRECCS-00006507-276,276,https://twitter.com/SuperFresh_TD,"Super Fresh"
TRECCS-00006533-276,276,http://www.sportztees.com,"Sportz Tees"
TRECCS-00006650-409,409,http://queencitycreamery.com,"Queen City Creamery"
TRECCS-00006682-409,409,http://www.chick-fil-a.com/countryclubmall,ChickfilA
TRECCS-00006691-409,409,http://www.orangejulius.com,"Orange Julius"
TRECCS-00006698-409,409,http://www.bk.com,"Burger King"
TRECCS-00006701-409,409,http://www.foe.com/,"Fraternal Order of Eagles"
TRECCS-00006748-161,161,http://www.seattleartmuseum.org/visit/osp/,"Olympic Sculpture Park"
TRECCS-00006757-161,161,http://www.pikeplacechowder.com,"Pike Place Chowder"
TRECCS-00006759-161,161,http://www.bakerynouveau.com,"Bakery Nouveau"
TRECCS-00006763-161,161,http://www.empmuseum.org,"EMP Museum"
TRECCS-00007045-398,398,http://www.chick-fil-a.com/whisperingcreek,ChickfilA
TRECCS-00007054-398,398,http://www.thesendera.com,"The Sendera"
TRECCS-00007111-398,398,http://www.tacobell.com,"Taco Bell"
TRECCS-00007161-189,189,http://www.hartfordstage.org,"Hartford Stage"
TRECCS-00007163-189,189,http://www.thehalfdoorhfd.com,"The Half Door"
TRECCS-00007325-382,382,http://mcdonalds.com,McDonalds
TRECCS-00007340-382,382,http://www.asianmarket.fr/,"Asian Market"
TRECCS-00007362-382,382,http://www.pizzahut.com/locations/oklahoma/lawton/009080,"Pizza Hut"
TRECCS-00007370-382,382,http://twitter.com/blockhouse_ph,BlockHouse
TRECCS-00007375-202,202,http://www.thecitybeerhall.com,"City Beer Hall"
TRECCS-00007380-202,202,http://www.theoldeenglish.com,"The Olde English Pub  Pantry"
TRECCS-00007983-297,297,http://lucky7barandgrill.com,"7 Bar  Grill"
TRECCS-00007998-297,297,http://www.applebees.com,Applebees
TRECCS-00008753-216,216,http://www.chick-fil-a.com,ChickfilA
TRECCS-00008764-216,216,http://oldchicago.com,"Old Chicago"
TRECCS-00008766-216,216,http://www.gusfriedchicken.com,"Guss Fried Chicken"
TRECCS-00009062-389,389,http://www.altoonacurve.com,"Peoples Natural Gas Field"
TRECCS-00009071-389,389,http://www.olivegarden.com/italian-restaurant/pa/altoona/1349/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00009073-389,389,http://elcampesino.net,"El Campesino"
TRECCS-00009085-389,389,http://www.dcnr.state.pa.us/stateparks/findapark/canoecreek/,"Canoe Creek State Park"
TRECCS-00009091-389,389,http://www.slinkyactionzone.net/,"Slinky Action Zone"
TRECCS-00009096-389,389,http://www.yelp.com/biz/made-by-crissy-mathers-central-coast,"Gourmet Buffet"
TRECCS-00009101-389,389,http://achampssportsgrill.net,"Champs Sports Grill"
TRECCS-00009106-389,389,http://bobevans.com,"Bob Evans"
TRECCS-00009108-389,389,http://www.longhornsteakhouse.com/locator_g/default.aspx?q=16602&restaurantid=5402&cmpid=lh_ll_%20foursquare,"LongHorn Steakhouse"
TRECCS-00009130-389,389,http://www.fivebelow.com,"Five Below"
TRECCS-00009174-389,389,http://familydollar.com,"Family Dollar"
TRECCS-00009509-292,292,http://www.nailcreekpub.com,"Nail Creek Pub  Brewery"
TRECCS-00009525-292,292,http://www.12nsportsbar.com,"12 North Sports Bar"
TRECCS-00009533-292,292,http://www.themillwinery.com,"The Mill"
TRECCS-00009535-292,292,http://www.dunkindonuts.com,"Dunkin Donuts"
TRECCS-00009545-292,292,http://www.griffs.com.br,Griffs
TRECCS-00009566-292,292,http://www.nps.gov/fost,"Fort Stanwix National Monument"
TRECCS-00010066-178,178,http://tinroofbars.com,"Tin Roof"
TRECCS-00010076-178,178,"http://www.daveandbusters.com/locations/default.aspx?search=Plymouth%20Meeting,PA","Dave  Busters"
TRECCS-00010143-338,338,http://www.texasroadhouse.com,"Texas Roadhouse"
TRECCS-00010292-184,184,http://www.ryman.com,"Ryman Auditorium"
TRECCS-00010294-184,184,http://www.nashvillesymphony.org,"Schermerhorn Symphony Center"
TRECCS-00010300-184,184,http://www.mercylounge.com,"Mercy Lounge"
TRECCS-00010320-184,184,http://thepancakepantry.com,"Pancake Pantry"
TRECCS-00010464-152,152,http://www.millenniumpark.org,"Millennium Park"
TRECCS-00010468-152,152,http://littlegoatchicago.com,"Little Goat"
TRECCS-00010473-152,152,http://www.thegagechicago.com,"The Gage"
TRECCS-00010477-152,152,http://www.rickbayless.com/restaurants/xoco.html,Xoco
TRECCS-00010479-152,152,http://thepurplepigchicago.com,"The Purple Pig"
TRECCS-00010637-152,152,http://www.metroparkstacoma.org/page.php?id=356,"McKinley Park"
TRECCS-00011200-243,243,http://www.noblepieparlor.com,"Noble Pie Parlor"
TRECCS-00011202-243,243,http://renopublichouse.com,"Reno Public House"
TRECCS-00011211-243,243,http://www.squeezein.com,"Squeeze In"
TRECCS-00011224-243,243,http://sierrataphouse.com,"Sierra Tap House"
TRECCS-00011226-243,243,http://www.hashhouseagogo.com/vegas/,"Hash House A Go Go"
TRECCS-00011228-243,243,http://www.wildrivergrille.com,"Wild River Grille"
TRECCS-00011271-243,243,http://sierragold.com.br,"Sierra Gold"
TRECCS-00011294-243,243,http://www.thelovingcup.coffee,"The Loving Cup"
TRECCS-00011549-217,217,http://pappadeaux.com,"Pappadeaux Seafood Kitchen"
TRECCS-00011829-201,201,http://owlhouserochester.com,"The Owl House"
TRECCS-00011841-201,201,http://jinesrestaurant-hub.com,"Jines Restaurant"
TRECCS-00012182-165,165,http://www.happydogcleveland.com,"Happy Dog"
TRECCS-00012520-327,327,http://bansheechico.com,"The Banshee"
TRECCS-00012526-327,327,http://www.chicocrush.com,"Crush Italian Cuisine  Lounge"
TRECCS-00012528-327,327,http://madisonbeargarden.com,"Madison Bear Garden"
TRECCS-00012558-327,327,http://www.tacobell.com,"Taco Bell"
TRECCS-00012635-349,349,http://www.redrobin.com/locations,"Red Robin Gourmet Burgers"
TRECCS-00012648-349,349,http://www.carolinaalehouse.com,"Carolina Ale House"
TRECCS-00012718-322,322,http://sevensaintsbar.com,"Seven Saints"
TRECCS-00012734-322,322,http://crane-alley.com,"Crane Alley"
TRECCS-00012755-322,322,http://www.radiomariarestaurant.com,"Radio Maria"
TRECCS-00012760-322,322,http://mbpark.org,"Meadowbrook Park"
TRECCS-00012783-322,322,http://strawberry-fields.com,"Strawberry Fields"
TRECCS-00012812-322,322,http://couriersilvercreek.com,Silvercreek
TRECCS-00013070-361,361,http://www.feastatlele.com,"Feast at Lele"
TRECCS-00013085-361,361,http://www.surethingburger.net,"Sure Thing Burger"
TRECCS-00013341-372,372,http://www.bluecoastburrito.com/,"Blue Coast Burrito"
TRECCS-00013344-372,372,http://lahacienda.com,"La Hacienda"
TRECCS-00013749-272,272,http://madisonsocial.com,"Madison Social"
TRECCS-00013753-272,272,http://www.newkscafe.com/,Newks
TRECCS-00013757-272,272,http://www.earthfare.com,"Earth Fare"
TRECCS-00013766-272,272,http://www.crackerbarrel.com,"Cracker Barrel Old Country Store"
TRECCS-00013786-272,272,http://www.longhornsteakhouse.com/locator_g/default.aspx?q=32303&restaurantid=5029&cmpid=lh_ll_%20foursquare,"LongHorn Steakhouse"
TRECCS-00013914-157,157,http://www.wynwoodkitchenandbar.com,"Wynwood Kitchen  Bar"
TRECCS-00013918-157,157,http://www.wynwoodartwalk.com,"Wynwood Art Walk"
TRECCS-00013928-157,157,http://michaelsgenuine.com,"Michaels Genuine Food  Drink"
TRECCS-00013934-157,157,http://www.runchickenrun.com,"Yardbird Southern Table  Bar"
TRECCS-00013939-157,157,http://www.joesstonecrab.com,"Joes Stone Crab"
TRECCS-00013948-157,157,http://www.nws.edu/events,"New World Symphony"
TRECCS-00013954-157,157,http://www.greenstreetcafe.net,"Greenstreet Cafe"
TRECCS-00013956-157,157,http://www.delanobeachclub.com,"Delano Beach Club"
TRECCS-00014080-254,254,http://www.olivegarden.com/italian-restaurant/tn/johnson%20city/1289/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00014086-254,254,http://www.cootiebrowns.com,"Cootie Browns"
TRECCS-00014099-254,254,http://www.outback.com/Locations/details/?unit=4315,"Outback Steakhouse"
TRECCS-00014105-254,254,http://www.palsweb.com/#home,"Pals Sudden Service"
TRECCS-00014114-254,254,http://sonicdrivein.com,"SONIC Drive In"
TRECCS-00014339-156,156,http://www.houseofblues.com/dallas,"House of Blues"
TRECCS-00014344-156,156,http://perotmuseum.org,"Perot Museum of Nature and Science"
TRECCS-00014348-156,156,http://www.nashersculpturecenter.org,"Nasher Sculpture Center"
TRECCS-00014602-265,265,http://www.traderjoes.com,"Trader Joes"
TRECCS-00014605-265,265,http://www.passionfish.net,Passionfish
TRECCS-00014635-265,265,http://pacificthaicuisine.com,"Pacific Thai Cuisine"
TRECCS-00014681-265,265,http://7-eleven.com,7Eleven
TRECCS-00014826-291,291,http://www.beccascafe.com,"Beccas Cafe"
TRECCS-00014848-291,291,http://www.westonlanes.com,"Dales Weston Lanes"
TRECCS-00014859-291,291,http://www.greenmill.com,"Green Mill Restaurant and Bar"
TRECCS-00014890-291,291,http://dennys.com,Dennys
TRECCS-00015104-374,374,http://www.buffalowildwings.com,"Buffalo Wild Wings"
TRECCS-00015164-374,374,http://powerlinepark.com/,"Powerline Park"
TRECCS-00015176-155,155,http://www.thedandelionpub.com,"The Dandelion"
TRECCS-00015178-155,155,http://www.elvezrestaurant.com,"El Vez"
TRECCS-00015182-155,155,http://zahavrestaurant.com,Zahav
TRECCS-00015208-155,155,http://kraftworkbar.com,Kraftwork
TRECCS-00015281-155,155,http://www.thecheesecakefactory.com,"The Cheesecake Factory"
TRECCS-00015337-413,413,http://www.olivegarden.com/italian-restaurant/fl/sebring/1741/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00015344-413,413,http://www.bedbathandbeyond.com,"Bed Bath  Beyond"
TRECCS-00015365-413,413,http://mcdonalds.com,McDonalds
TRECCS-00015381-413,413,http://www.bluelagoonsaloon.com,"Blue Lagoon Saloon"
TRECCS-00015385-413,413,http://www.dairyqueen.com,"Dairy Queen"
TRECCS-00015395-413,413,http://www.tacobell.com,"Taco Bell"
TRECCS-00015403-413,413,http://cvs.com/extracare,CVSpharmacy
TRECCS-00015409-377,377,http://codysoriginalroadhouse.com,"Codys Roadhouse"
TRECCS-00015415-377,377,http://www.stumpknockers.net,Stumpknockers
TRECCS-00015423-377,377,http://www.olivegarden.com/italian-restaurant/fl/inverness/1854/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00015427-377,377,http://www.porthotelandmarina.com/dining.php,"Crystal River Ale House"
TRECCS-00015429-377,377,http://www.highoctanesaloon.com,"High Octane Saloon"
TRECCS-00015435-377,377,http://www.applebees.com,Applebees
TRECCS-00015485-218,218,http://sequoiasandwich.com,"Sequoia Sandwich Company"
TRECCS-00015488-218,218,http://moocreamery.com,"Moo Creamery"
TRECCS-00015543-218,218,http://www.rustyspizza.com/,"Rustys Pizza Parlor"
TRECCS-00015550-218,218,http://pizzarev.com/locations/riverwalk-ca/,PizzaRev
TRECCS-00015673-331,331,http://cheddars.com,"Cheddars Casual Cafe"
TRECCS-00015680-331,331,http://www.buckeyeexpressdiner.com/,"Buckeye Express Diner"
TRECCS-00015691-331,331,http://www.oakparktavern.com,"Oak Park Tavern"
TRECCS-00015694-331,331,http://www.buffalowildwings.com,"Buffalo Wild Wings"
TRECCS-00015698-331,331,http://www.chuckecheese.com,"Chuck E Cheeses"
TRECCS-00015719-331,331,http://www.perkinsrestaurants.com/,Perkins
TRECCS-00015787-244,244,http://nachomamasaugusta.com,"Nacho Mamas"
TRECCS-00015813-244,244,http://www.soulbar.com,"The Soul Bar"
TRECCS-00016324-286,286,http://cafemoxo.com,"Cafe Moxo"
TRECCS-00016328-286,286,http://www.darcyspintonline.com,"DArcys Pint"
TRECCS-00016330-286,286,http://floydsthirstparlor.com,"Floyds Thirst Parlor"
TRECCS-00016448-209,209,http://barriobrewing.com,"Barrio Brewing Co"
TRECCS-00016477-209,209,http://veroamorepizza.com,"Vero Amore"
TRECCS-00016559-209,209,http://www.pizzeriabianco.com/,"Pizzeria Bianco"
TRECCS-00016664-258,258,http://www.wickedweedbrewing.com,"Wicked Weed Brewing"
TRECCS-00016678-258,258,http://sunnypointcafe.com,"Sunny Point Cafe"
TRECCS-00016682-258,258,http://www.thecornerkitchen.com,"Corner Kitchen"
TRECCS-00016696-258,258,http://mayfels.net,Mayfels
TRECCS-00016700-258,258,http://www.rhubarbasheville.com,Rhubarb
TRECCS-00016705-258,258,http://chestnutasheville.com,Chestnut
TRECCS-00016911-391,391,http://www.winterplace.com,"Winterplace Ski Resort"
TRECCS-00016932-391,391,http://www.outback.com/Locations/details/?unit=4961,"Outback Steakhouse"
TRECCS-00016939-391,391,http://www.applebees.com,Applebees
TRECCS-00016981-391,391,http://www.thepark.nl,"The Park"
TRECCS-00017497-415,415,http://www.thegrubandpub.com,"Sanfords Grub and Pub"
TRECCS-00017499-415,415,http://www.olivegarden.com/italian-restaurant/wy/cheyenne/1716/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00017507-415,415,http://www.cheyennedepotmuseum.org,"Cheyenne Depot Museum"
TRECCS-00017509-415,415,http://oldchicago.com,"Old Chicago"
TRECCS-00017588-415,415,http://www.greatharvest.com,"Great Harvest Bread Co"
TRECCS-00017819-335,335,http://www.buffalowildwings.com,"Buffalo Wild Wings"
TRECCS-00018041-232,232,http://www.olivegarden.com/italian-restaurant/ks/west%20wichita/1707/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00018240-222,222,http://www.elbaitshop.com,"El Bait Shop"
TRECCS-00018331-222,222,http://www.yelp.com/biz/barcadium-des-moines,Barcadium
TRECCS-00018342-222,222,http://theotherplace.com,"The Other Place"
TRECCS-00018481-387,387,http://www.furrs.net,"Furrs Family Dining"
TRECCS-00018500-387,387,http://Olivers-cafe.com,"Olivers Restaurant"
TRECCS-00018519-181,181,http://www.moerleinlagerhouse.com,"Moerlein Lager House"
TRECCS-00018541-181,181,http://www.pricehillchili.com,"Price Hill Chili"
TRECCS-00018591-181,181,http://www.skylinechili.com,"Skyline Chili"
TRECCS-00018747-197,197,http://www.railroadpark.org,"Railroad Park"
TRECCS-00018752-197,197,https://www.bcri.org,"Birmingham Civil Rights Institute"
TRECCS-00018844-197,197,http://www.facebook.com/cbshomeentertainment,"Twin Peaks"
TRECCS-00019160-364,364,http://www.outback.com/Locations/details/?unit=1971,"Outback Steakhouse"
TRECCS-00019172-364,364,http://sonicdrivein.com,Sonic
TRECCS-00019191-364,364,http://www.arbys.com,Arbys
TRECCS-00019250-364,364,http://www.rosaliepecans.com,"Rosalie Pecans"
TRECCS-00019495-159,159,http://foxtheatre.org,"The Fox Theatre"
TRECCS-00019497-159,159,http://www.centennialpark.com,"Centennial Olympic Park"
TRECCS-00019499-159,159,http://www.georgiaaquarium.org,"Georgia Aquarium"
TRECCS-00019501-159,159,http://www.flyingbiscuit.com,"The Flying Biscuit Cafe"
TRECCS-00019503-159,159,http://www.tampagov.net/appl_neighborhoods/default.aspx?id=31,"Grant Park"
TRECCS-00019611-159,159,http://truefoodkitchen.com,"True Food Kitchen"
TRECCS-00019908-203,203,http://www.marblebrewery.com,"Marble Brewery"
TRECCS-00019910-203,203,http://frontierrestaurant.com,"Frontier Restaurant"
TRECCS-00019938-203,203,http://www.smithsfoodanddrug.com,Smiths
TRECCS-00019985-203,203,http://www.buffaloexchange.com,"Buffalo Exchange"
TRECCS-00020072-362,362,http://www.redlobster.com/locator_g/default.aspx?q=31701&restaurantid=0034,"Red Lobster"
TRECCS-00020392-295,295,http://www.shogunofjapanrestaurant.com,"Shogun of Japan Steakhouse"
TRECCS-00020413-295,295,http://www.olivegarden.com/italian-restaurant/tx/longview/1332/?cmpid=og_ll_google&cmpid=og_ll_%20foursquare,"Olive Garden"
TRECCS-00020478-295,295,http://locations.buffet.com/CA/SALINAS/0146/index.html,Ryans
TRECCS-00020486-154,154,http://www.cityofboston.gov/parks,"Boston Common"
TRECCS-00020498-154,154,http://voltagecoffee.com,"Voltage Coffee  Art"
TRECCS-00020669-336,336,http://thetapbeerbar.com,"The Tap"
TRECCS-00020671-336,336,http://www.farm-bloomington.com,"Farm Bloomington"
TRECCS-00020673-336,336,http://www.uplandbeer.com,"Upland Brewing Company Brew Pub"
TRECCS-00020678-336,336,http://www.naughtydoghotdogs.com,"Naughty Dog Hot Dogs"
TRECCS-00020682-336,336,http://www.thetrojanhorse.com,"Trojan Horse"
TRECCS-00020686-336,336,http://oliverwinery.com,"Oliver Winery"
TRECCS-00020727-336,336,http://www.applebees.com,Applebees
TRECCS-00020754-336,336,http://www.iub.edu,"Rose Well House"
TRECCS-00020758-336,336,http://www.loschachos.com.mx,"Los Chachos"
TRECCS-00021127-252,252,http://www.waterstreetrestaurants.com,"Water Street Oyster Bar"
TRECCS-00021163-252,252,http://harrisonslanding.net,"Harrisons Landing"
TRECCS-00021196-252,252,http://www.fajitaville.com,Fajitaville
TRECCS-00021893-167,167,http://www.extraordinarydesserts.com,"Extraordinary Desserts"
TRECCS-00021901-167,167,http://hamiltonstavern.com,"Hamiltons Tavern"
TRECCS-00021905-167,167,http://www.tacosmackdown.com,"Lucha Libre"
TRECCS-00021913-167,167,http://tigertigertavern.blogspot.com,TigerTiger
TRECCS-00021944-167,167,http://www.insideseaworld.com,"SeaWorld San Diego"
TRECCS-00021981-167,167,http://en.wikipedia.org/wiki/La_Jolla_Cove,"La Jolla Cove"
TRECCS-00021996-167,167,http://torreypine.org,"Torrey Pines State Natural Reserve"
TRECCS-00022169-164,164,http://www.frenchmeadowcafe.com,"French Meadow Cafe"
TRECCS-00022173-164,164,http://butcherandtheboar.com,"Butcher  the Boar"
TRECCS-00022195-164,164,http://www.chinolatino.com,"Chino Latino"
TRECCS-00022201-164,164,http://www.minneapolisparks.org/?PageID=4&parkid=266,"Lake Harriet"
TRECCS-00022207-164,164,http://www.minneapolisparks.org/default.asp?PageID=4&parkid=252,"Minnehaha Falls"
TRECCS-00022231-164,164,http://cossettas.com,"Cossettas Italian Market  Pizzeria"
TRECCS-00022428-193,193,https://tupelohoneycafe.com,"Tupelo Honey Cafe"
